AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,3092930,,,19.41,-0.92,3.38,0.71,-20.09,10.29,,,-0.92 - -1.18%,-1.18%,,USD,78.02,76.24,76.24 - 78.02,,,,9/28/2016,1.00,1.33,2.37B,4.39,1.05,4.69,4.26,,12/19/2016,73.41,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,76.79,,4:02pm,4:02pm - <b>76.79</b>,,,21.21B,,Dollar General Corporation Comm,,79.98,77.76,,1.77,18.01,,-20.74%,-1.18%,+4.61%,+0.94%,+15.47%,77.71,4.00,17.49,16.37,,1.01,,3.18,NYQ,DG,,,76.08,2599862,96.88,66.50,66.50 - 96.88,DG
,,,,1058370,,,33.78,-0.21,1.15,6.74,-1.58,31.64,,,-0.21 - -0.22%,-0.22%,,USD,94.22,93.45,93.45 - 94.22,,,,10/19/2016,1.80,1.93,1.48B,5.47,1.44,5.78,4.51,,1/6/2017,92.41,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,93.56,,4:02pm,4:02pm - <b>93.56</b>,,,12.82B,,Quest Diagnostics Incorporated,,92.69,93.84,,2.08,20.75,,-1.66%,-0.22%,+1.25%,+7.77%,+51.10%,93.77,2.78,17.10,16.19,,1.71,,6.72,NYQ,DGX,,,86.82,878015,95.14,61.92,61.92 - 95.14,DGX
,,,,4664620,,,18.70,+0.70,1.79,1.05,-3.74,6.56,,,+0.70 - +2.32%,+2.32%,,USD,30.96,30.15,30.15 - 30.96,,,,8/19/2016,0.40,1.33,1.52B,2.73,0.74,2.99,2.49,,2/1/2017,29.03,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,30.82,,4:01pm,4:01pm - <b>30.82</b>,,,11.51B,,"D.R. Horton, Inc. Common Stock",,34.53,30.20,,1.23,12.38,,-10.82%,+2.32%,+6.15%,+3.53%,+27.04%,30.12,1.61,11.29,10.31,,0.89,,2.20,NYQ,DHI,,,29.77,4099575,34.56,24.26,24.26 - 34.56,DHI
,,,,3082260,,,33.23,+0.22,2.94,4.54,-0.76,18.92,,,+0.22 - +0.26%,+0.26%,,USD,84.07,83.55,83.55 - 84.07,,,,10/28/2016,0.50,0.60,3.88B,3.94,0.98,4.28,3.65,,12/28/2016,81.04,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,83.98,,4:02pm,4:02pm - <b>83.98</b>,,,58.13B,,Danaher Corporation Common Stoc,,90.44,83.77,,2.25,23.00,,-0.90%,+0.26%,+3.63%,+5.71%,+29.09%,83.76,2.52,21.31,19.62,,3.43,,2.96,NYQ,DHR,,,79.44,1338031,84.74,65.06,65.06 - 84.74,DHR
,,,,8346580,,,27.01,-0.23,1.18,10.47,-2.73,18.94,,,-0.23 - -0.21%,-0.21%,,USD,109.80,108.58,108.58 - 109.80,,,,7/28/2016,1.56,1.43,16.78B,5.93,1.69,6.71,5.54,,12/8/2016,108.08,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,109.26,,4:02pm,4:02pm - <b>109.26</b>,,,172.77B,,Walt Disney Company (The) Commo,,116.29,109.35,,1.94,19.72,,-2.44%,-0.21%,+1.09%,+10.60%,+20.97%,109.49,4.05,18.42,16.28,,3.14,,2.90,NYQ,DIS,,,98.79,7671800,111.99,90.32,90.32 - 111.99,DIS
,,28.85,,2723850,26.80,,8.74,+0.52,0.71,1.69,-1.27,4.82,,,+0.52 - +1.86%,+1.86%,,USD,28.57,27.92,27.92 - 28.57,,,,,,,2.44B,1.91,0.50,2.20,1.77,,,27.77,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,28.48,,4:00pm,4:00pm - <b>28.48</b>,,,13.02B,,"Discovery Communications, Inc.",,28.00,28.00,,1.03,16.10,,-4.27%,+1.86%,+2.54%,+6.33%,+20.37%,27.96,3.20,14.83,12.95,,1.97,,8.75,NMS,DISCA,,,26.79,2915788,29.75,23.66,23.66 - 29.75,DISCA
,,,,1393720,,,8.74,+0.43,0.52,1.63,-1.26,5.22,,,+0.43 - +1.58%,+1.58%,,USD,27.72,27.14,27.14 - 27.72,,,,,,,2.44B,1.91,0.50,2.18,1.77,,,27.13,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,27.65,,4:00pm,4:00pm - <b>27.65</b>,,,12.64B,,"Discovery Communications, Inc.",,28.33,27.21,,1.04,15.63,,-4.36%,+1.58%,+1.91%,+6.26%,+23.27%,27.22,3.11,14.48,12.68,,1.92,,2.00,NMS,DISCK,,,26.02,860074,28.91,22.43,22.43 - 28.91,DISCK
,,,,2277010,,,8.90,+0.56,3.46,6.01,-3.68,16.28,,,+0.56 - +0.76%,+0.76%,,USD,74.63,73.48,73.48 - 74.63,,,,8/24/2016,1.16,1.57,2.98B,6.53,1.69,7.16,4.59,,2/2/2017,70.86,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,74.32,,4:02pm,4:02pm - <b>74.32</b>,,,20.03B,,Delphi Automotive plc Ordinary,,83.85,73.97,,0.94,16.19,,-4.72%,+0.76%,+4.88%,+8.80%,+28.05%,73.76,8.29,11.38,10.38,,1.19,,2.70,NYQ,DLPH,,,68.31,1674515,78.00,58.04,58.04 - 78.00,DLPH
,,,,1386800,,,26.09,-0.57,3.14,9.42,-6.01,30.27,,,-0.57 - -0.53%,-0.53%,,USD,108.08,106.18,106.18 - 108.08,,,,9/30/2016,3.52,3.27,1.02B,2.01,0.34,1.48,1.45,,12/13/2016,104.06,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,107.20,,4:02pm,4:02pm - <b>107.20</b>,,,17.04B,,"Digital Realty Trust, Inc. Comm",,107.87,107.72,,1.55,73.88,,-5.31%,-0.53%,+3.02%,+9.63%,+39.35%,107.77,4.13,53.33,72.43,,8.23,,12.66,NYQ,DLR,,,97.78,1801630,113.21,76.93,76.93 - 113.21,DLR
,,95.98,,2928150,77.80,,21.39,-1.37,0.90,-4.46,-21.91,5.47,,,-1.37 - -1.73%,-1.73%,,USD,79.90,77.93,77.93 - 79.90,,,,,,,2.27B,3.79,1.10,4.51,3.40,,,77.12,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,78.02,,4:00pm,4:00pm - <b>78.02</b>,,,18.42B,,"Dollar Tree, Inc.",,91.80,79.73,,0.93,22.94,,-21.93%,-1.73%,+1.17%,-5.40%,+7.54%,79.39,3.71,20.59,17.30,,0.92,,2.83,NMS,DLTR,,,82.48,3502617,99.93,72.55,72.55 - 99.93,DLTR
,,,,272102,,,-29.02,-1.13,-20.64,-26.57,-40.82,9.91,,,-1.13 - -1.11%,-1.11%,,USD,102.93,100.54,100.54 - 102.93,,,,12/9/2016,1.93,1.58,430.93M,7.53,1.23,7.38,2.62,,11/21/2016,121.39,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,100.75,,4:00pm,4:00pm - <b>100.75</b>,,,3.71B,,Dun & Bradstreet Corporation (T,,110.29,101.98,,2.47,38.03,,-28.83%,-1.11%,-17.00%,-20.87%,+10.91%,101.88,,14.13,13.65,,2.20,,3.47,NYQ,DNB,,,127.32,1334594,141.57,90.84,90.84 - 141.57,DNB
,,,,1237760,,,24.45,+0.43,1.32,6.26,-3.04,21.13,,,+0.43 - +0.55%,+0.55%,,USD,79.53,78.86,78.86 - 79.53,,,,9/15/2016,1.76,2.26,1.08B,3.58,0.92,4.26,3.25,,11/28/2016,77.96,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,79.28,,4:01pm,4:01pm - <b>79.28</b>,,,12.32B,,Dover Corporation Common Stock,,82.67,79.05,,1.85,24.39,,-3.69%,+0.55%,+1.69%,+8.57%,+36.34%,78.85,3.22,22.15,18.61,,1.80,,2.17,NYQ,DOV,,,73.02,649271,82.32,58.15,58.15 - 82.32,DOV
,,,,6554070,,,21.46,+0.93,2.39,6.02,-0.54,15.20,,,+0.93 - +1.54%,+1.54%,,USD,61.30,60.42,60.42 - 61.30,,,,10/28/2016,1.84,3.08,8.69B,4.07,1.05,4.35,3.52,,12/23/2016,58.80,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,61.19,,4:01pm,4:01pm - <b>61.19</b>,,,74.24B,,Dow Chemical Company (The) Comm,,66.78,60.54,,2.15,17.38,,-0.87%,+1.54%,+4.06%,+10.92%,+33.05%,60.26,2.81,15.03,14.07,,1.52,,1.71,NYQ,DOW,,,55.17,4766540,61.73,45.99,45.99 - 61.73,DOW
,,,,1362860,,,11.58,+0.38,2.56,3.06,-5.24,12.51,,,+0.38 - +0.41%,+0.41%,,USD,93.86,92.93,92.93 - 93.86,,,,10/5/2016,2.12,2.28,1.65B,4.41,1.01,4.74,4.61,,12/9/2016,91.00,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,93.56,,4:01pm,4:01pm - <b>93.56</b>,,,17.19B,,"Dr Pepper Snapple Group, Inc Dr",,94.88,93.20,,2.17,20.31,,-5.30%,+0.41%,+2.82%,+3.38%,+15.43%,93.18,8.04,21.22,19.74,,2.67,,5.19,NYQ,DPS,,,90.50,887431,98.80,81.05,81.05 - 98.80,DPS
,,,,1684820,,,14.93,+1.21,3.19,8.72,-3.15,17.62,,,+1.21 - +1.61%,+1.61%,,USD,76.76,75.32,75.32 - 76.76,,,,11/1/2016,2.24,3.05,930.20M,3.94,1.15,4.32,3.41,,1/6/2017,73.09,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,76.28,,4:02pm,4:02pm - <b>76.28</b>,,,9.47B,,"Darden Restaurants, Inc. Common",,76.78,75.33,,1.51,22.34,,-3.97%,+1.61%,+4.36%,+12.91%,+30.04%,75.07,5.03,19.36,17.66,,1.33,,7.29,NYQ,DRI,,,67.56,1690597,79.43,58.66,58.66 - 79.43,DRI
,,,,1003930,,,50.88,+0.15,-0.90,2.02,-3.09,15.61,,,+0.15 - +0.15%,+0.15%,,USD,97.57,96.56,96.56 - 97.57,,,,10/15/2016,3.30,3.34,2.45B,5.32,1.09,5.68,4.54,,12/15/2016,98.26,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,97.36,,4:02pm,4:02pm - <b>97.36</b>,,,17.47B,,DTE Energy Company Common Stock,,102.35,96.83,,3.62,20.16,,-3.08%,+0.15%,-0.92%,+2.12%,+19.09%,97.21,1.91,18.27,17.14,,1.64,,4.01,NYQ,DTE,,,95.34,1173396,100.45,81.75,81.75 - 100.45,DTE
,,,,3219940,,,58.77,+0.35,0.63,-0.49,-9.65,5.76,,,+0.35 - +0.45%,+0.45%,,USD,78.16,77.59,77.59 - 78.16,,,,9/16/2016,3.42,4.35,9.61B,4.67,1.08,4.60,4.13,,11/16/2016,77.47,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,78.10,,4:03pm,4:03pm - <b>78.10</b>,,,53.81B,,Duke Energy Corporation (Holdin,,79.72,77.59,,9.20,18.89,,-11.00%,+0.45%,+0.82%,-0.62%,+7.96%,77.75,1.32,16.72,16.98,,2.34,,2.98,NYQ,DUK,,,78.59,2549973,87.75,72.34,72.34 - 87.75,DUK
,,,,1631560,,,24.46,+0.09,0.43,0.09,-14.02,10.25,,,+0.09 - +0.14%,+0.14%,,USD,65.09,64.56,64.56 - 65.09,,,,,,,2.49B,3.76,0.79,3.53,3.43,,,64.32,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,64.75,,4:02pm,4:02pm - <b>64.75</b>,,,12.78B,,DaVita Inc. Common Stock,,65.20,64.81,,1.28,18.87,,-17.80%,+0.14%,+0.67%,+0.14%,+18.81%,64.66,2.64,17.22,18.34,,0.88,,4.09,NYQ,DVA,,,64.66,743316,78.77,54.50,54.50 - 78.77,DVA
,,,,4474560,,,11.15,+0.66,-0.86,1.73,-5.28,27.34,,,+0.66 - +1.47%,+1.47%,,USD,45.94,45.00,45.00 - 45.94,,,,12/30/2016,0.24,0.54,2.37B,-0.13,0.36,1.71,-17.04,,12/13/2016,46.27,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,45.41,,4:02pm,4:02pm - <b>45.41</b>,,,23.78B,,Devon Energy Corporation Common,,53.11,45.02,,-153.21,,,-10.42%,+1.47%,-1.86%,+3.96%,+151.30%,44.75,4.02,,26.56,,2.26,,2.76,NYQ,DVN,,,43.68,3445005,50.69,18.07,18.07 - 50.69,DVN
,,86.40,,2917630,72.50,,11.56,+2.91,5.20,5.44,-0.49,28.07,,,+2.91 - +3.50%,+3.50%,,USD,86.66,84.13,84.13 - 86.66,,,,,,,1.24B,3.83,0.20,4.18,4.12,,,80.97,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,86.17,,4:00pm,4:00pm - <b>86.17</b>,,,26.56B,,Electronic Arts Inc.,,94.38,84.74,,1.38,20.92,,-0.57%,+3.50%,+6.42%,+6.73%,+48.31%,83.26,7.20,22.50,20.61,,5.55,,3.84,NMS,EA,,,80.73,6561736,86.66,58.10,58.10 - 86.66,EA
,,33.72,,10524700,33.57,,9.69,+0.51,2.60,3.06,-0.21,11.40,,,+0.51 - +1.54%,+1.54%,,USD,33.84,33.06,33.06 - 33.84,,,,,,,3.01B,2.01,0.47,2.22,6.35,,,31.03,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,33.63,,4:00pm,4:00pm - <b>33.63</b>,,,36.56B,,eBay Inc.,,34.38,33.11,,2.29,5.29,,-0.62%,+1.54%,+8.39%,+10.03%,+51.28%,33.12,3.42,16.73,15.15,,4.01,,1.90,NMS,EBAY,,,30.57,13492272,33.84,22.23,22.23 - 33.84,EBAY
,,,,913555,,,23.56,+0.59,1.69,2.21,-3.40,22.58,,,+0.59 - +0.49%,+0.49%,,USD,121.40,120.46,120.46 - 121.40,,,,10/17/2016,1.48,1.23,2.87B,4.40,0.89,4.90,3.60,,12/16/2016,119.50,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,121.20,,4:02pm,4:02pm - <b>121.20</b>,,,35.34B,,Ecolab Inc. Common Stock,,122.78,120.75,,2.39,33.69,,-2.73%,+0.49%,+1.42%,+1.86%,+22.90%,120.61,5.12,27.55,24.73,,2.66,,3.60,NYQ,ECL,,,118.99,642734,124.60,98.62,98.62 - 124.60,ECL
,,,,1610610,,,46.78,+0.36,1.06,0.59,-7.13,6.31,,,+0.36 - +0.48%,+0.48%,,USD,74.96,74.18,74.18 - 74.96,,,,12/15/2016,2.76,3.67,3.59B,3.96,1.16,4.14,4.06,,11/14/2016,73.69,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,74.75,,4:02pm,4:02pm - <b>74.75</b>,,,22.78B,,"Consolidated Edison, Inc. Commo",,72.70,74.29,,9.30,18.42,,-8.71%,+0.48%,+1.44%,+0.80%,+9.22%,74.39,1.59,18.88,18.06,,1.88,,7.93,NYQ,ED,,,74.16,1321745,81.88,68.44,68.44 - 81.88,ED
,,,,930384,,,22.21,+2.43,10.63,5.22,-6.41,32.95,,,+2.43 - +1.90%,+1.90%,,USD,132.69,127.75,127.75 - 132.69,,,,9/15/2016,1.32,1.08,1.09B,5.88,1.57,6.68,3.95,,11/21/2016,119.93,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,130.56,,4:03pm,4:03pm - <b>130.56</b>,,,15.65B,,"Equifax, Inc. Common Stock",,140.17,128.00,,1.78,32.32,,-4.68%,+1.90%,+8.86%,+4.17%,+33.76%,128.13,5.77,21.65,19.54,,4.88,,3.57,NYQ,EFX,,,125.33,2566929,136.97,97.61,97.61 - 136.97,EFX
,,,,1672630,,,36.26,+0.45,2.90,3.01,-3.51,13.71,,,+0.45 - +0.60%,+0.60%,,USD,75.23,74.11,74.11 - 75.23,,,,10/31/2016,2.17,2.90,3.69B,3.92,0.87,4.11,2.70,,12/28/2016,72.31,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,75.21,,4:02pm,4:02pm - <b>75.21</b>,,,24.50B,,Edison International Common Sto,,77.88,74.24,,12.55,27.89,,-4.46%,+0.60%,+4.02%,+4.17%,+22.29%,74.76,2.06,19.19,18.30,,2.15,,3.64,NYQ,EIX,,,72.20,1598283,78.72,61.50,61.50 - 78.72,EIX
,,,,2125870,,,10.36,-0.07,2.67,-1.72,-14.89,7.29,,,-0.07 - -0.08%,-0.08%,,USD,82.74,82.14,82.14 - 82.74,,,,9/15/2016,1.36,1.65,2.20B,3.33,0.54,3.71,2.89,,11/28/2016,79.92,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,82.59,,4:00pm,4:00pm - <b>82.59</b>,,,30.26B,,"Estee Lauder Companies, Inc. (T",,89.25,82.56,,2.70,28.54,,-15.27%,-0.08%,+3.35%,-2.03%,+9.68%,82.66,7.98,24.80,22.26,,2.66,,2.74,NYQ,EL,,,84.31,1684795,97.48,75.30,75.30 - 97.48,EL
,,,,1340730,,,30.26,+0.88,1.88,8.12,-1.12,18.76,,,+0.88 - +1.12%,+1.12%,,USD,79.50,78.88,78.88 - 79.50,,,,10/3/2016,2.04,2.62,2.03B,7.28,1.91,7.92,5.84,,12/13/2016,77.48,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,79.36,,4:02pm,4:02pm - <b>79.36</b>,,,11.63B,,Eastman Chemical Company Common,,85.47,78.92,,1.68,13.59,,-1.39%,+1.12%,+2.43%,+11.41%,+30.96%,78.48,2.59,10.90,10.02,,1.28,,2.78,NYQ,EMN,,,71.24,790199,80.48,60.60,60.60 - 80.48,EMN
,,,,3646030,,,12.00,+0.55,4.84,8.65,-0.24,17.44,,,+0.55 - +0.88%,+0.88%,,USD,63.40,62.69,62.69 - 63.40,,,,9/9/2016,1.92,3.06,3.11B,2.45,0.67,2.79,2.46,,11/8/2016,58.42,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,63.26,,4:02pm,4:02pm - <b>63.26</b>,,,40.81B,,Emerson Electric Company Common,,58.81,62.69,,4.14,25.66,,-0.38%,+0.88%,+8.29%,+15.83%,+38.06%,62.71,5.23,25.82,22.67,,2.81,,3.66,NYQ,EMR,,,54.61,4619032,63.50,45.82,45.82 - 63.50,EMR
,,13.00,,5703690,12.05,,27.15,-0.12,-1.76,-5.77,-42.73,0.69,,,-0.12 - -0.99%,-0.99%,,USD,12.26,12.05,12.05 - 12.26,,,,,,,252.21M,4.58,1.34,4.35,-0.57,,,13.82,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,12.06,,4:00pm,4:00pm - <b>12.06</b>,,,2.69B,,Endo International plc - Ordina,,19.63,12.12,,-1.06,,,-77.99%,-0.99%,-12.71%,-32.35%,+6.07%,12.18,0.45,2.64,2.77,,0.71,,72.00,NMS,ENDP,,,17.83,5196360,54.79,11.37,11.37 - 54.79,ENDP
,,,,3596080,,,21.40,+1.63,-1.22,5.70,-7.93,38.91,,,+1.63 - +1.63%,+1.63%,,USD,102.03,100.57,100.57 - 102.03,,,,10/31/2016,0.67,0.68,2.40B,-1.76,0.05,0.73,-2.26,,1/12/2017,102.66,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,101.44,,4:02pm,4:02pm - <b>101.44</b>,,,58.48B,,"EOG Resources, Inc. Common Stoc",,112.56,101.23,,-0.22,,,-7.25%,+1.63%,-1.19%,+5.96%,+62.23%,99.81,4.66,,138.96,,8.25,,2.94,NYQ,EOG,,,95.74,3088973,109.37,62.53,62.53 - 109.37,EOG
,,,,533771,,,64.78,+0.65,10.89,25.08,-4.62,102.01,,,+0.65 - +0.17%,+0.17%,,USD,387.48,384.34,384.34 - 387.48,,,,12/14/2016,7.00,1.82,1.39B,1.77,1.03,4.99,1.11,,11/14/2016,375.56,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,386.45,,4:00pm,4:00pm - <b>386.45</b>,,,27.58B,,"Equinix, Inc.",,411.72,386.85,,11.70,348.47,,-1.18%,+0.17%,+2.90%,+6.94%,+35.86%,385.80,5.96,219.57,77.44,,8.10,,4.21,NMS,EQIX,,,361.37,334052,391.07,284.44,284.44 - 391.07,EQIX
,,,,2321470,,,27.86,+0.52,-0.68,-1.13,-13.56,3.65,,,+0.52 - +0.85%,+0.85%,,USD,61.94,61.08,61.08 - 61.94,,,,10/14/2016,2.02,3.28,1.56B,1.32,0.32,1.38,11.68,,12/22/2016,62.61,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,61.93,,4:01pm,4:01pm - <b>61.93</b>,,,22.66B,,Equity Residential Common Share,,64.56,61.30,,-21.04,5.30,,-17.96%,+0.85%,-1.09%,-1.80%,+6.26%,61.41,2.20,46.92,44.88,,9.26,,4.21,NYQ,EQR,,,63.06,1585651,75.49,58.28,58.28 - 75.49,EQR
,,,,1996550,,,35.00,+0.60,0.60,-3.99,-16.26,10.13,,,+0.60 - +0.94%,+0.94%,,USD,65.36,63.35,63.35 - 65.36,,,,12/1/2016,0.12,0.19,699.71M,0.94,0.07,1.32,-2.71,,11/8/2016,63.75,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,64.35,,4:02pm,4:02pm - <b>64.35</b>,,,11.12B,,EQT Corporation Common Stock,,83.00,63.82,,-63.31,,,-20.17%,+0.94%,+0.94%,-5.84%,+18.68%,63.75,1.82,67.74,48.75,,5.93,,5.23,NYQ,EQT,,,68.34,2141132,80.61,54.22,54.22 - 80.61,EQT
,,,,1409280,,,33.53,+0.37,1.23,1.86,-4.02,5.86,,,+0.37 - +0.66%,+0.66%,,USD,56.45,55.89,55.89 - 56.45,,,,9/30/2016,1.90,3.36,2.51B,2.98,0.86,3.16,2.81,,12/14/2016,55.19,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,56.42,,4:02pm,4:02pm - <b>56.42</b>,,,17.88B,,Eversource Energy (D/B/A) Commo,,58.06,55.89,,3.26,20.08,,-6.65%,+0.66%,+2.23%,+3.41%,+11.59%,56.05,1.67,18.93,17.85,,2.35,,3.40,NYQ,ES,,,54.56,700572,60.44,50.56,50.56 - 60.44,ES
,,70.17,,4098250,65.56,,25.30,+0.93,-1.45,-3.61,-11.61,3.95,,,+0.93 - +1.38%,+1.38%,,USD,68.50,67.02,67.02 - 68.50,,,,,0.00,0.00,6.84B,6.39,1.35,6.94,4.45,,,69.86,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,68.41,,4:00pm,4:00pm - <b>68.41</b>,,,42.18B,,Express Scripts Holding Company,,81.11,67.52,,0.80,15.38,,-14.51%,+1.38%,-2.07%,-5.02%,+6.13%,67.48,2.67,10.71,9.86,,0.41,,4.67,NMS,ESRX,,,72.02,3435702,80.02,64.46,64.46 - 80.02,ESRX
,,,,397345,,,94.50,+1.83,0.61,6.21,-9.12,34.58,,,+1.83 - +0.81%,+0.81%,,USD,229.60,225.64,225.64 - 229.60,,,,10/14/2016,6.40,2.82,896.25M,4.36,0.96,4.36,6.27,,12/28/2016,227.77,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,228.38,,4:00pm,4:00pm - <b>228.38</b>,,,14.97B,,"Essex Property Trust, Inc. Comm",,239.75,225.64,,8.62,36.42,,-3.84%,+0.81%,+0.27%,+2.79%,+17.84%,226.55,2.40,55.57,52.38,,11.16,,5.34,NYQ,ESS,,,222.17,394106,237.50,193.80,193.80 - 237.50,ESS
,,43.74,,3165390,33.00,,21.41,-0.24,-0.57,4.67,-3.05,14.08,,,-0.24 - -0.67%,-0.67%,,USD,36.07,35.40,35.40 - 36.07,,,,,0.00,0.00,0.00,1.94,0.49,2.35,1.98,,,36.13,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,35.56,,4:00pm,4:00pm - <b>35.56</b>,,,9.76B,,E*TRADE Financial Corporation,,42.82,35.99,,0.98,17.96,,-7.90%,-0.67%,-1.58%,+15.12%,+65.55%,35.80,1.67,18.33,15.13,,4.70,,1.58,NMS,ETFC,,,30.89,3706159,38.61,21.48,21.48 - 38.61,ETFC
,,,,2475730,,,33.07,+0.21,2.01,4.74,-1.00,17.49,,,+0.21 - +0.30%,+0.30%,,USD,71.17,70.80,70.80 - 71.17,,,,8/19/2016,2.28,3.26,3.19B,4.42,1.14,4.89,4.21,,11/3/2016,68.99,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,71.00,,4:01pm,4:01pm - <b>71.00</b>,,,31.99B,,"Eaton Corporation, PLC Ordinary",,72.29,71.03,,1.69,16.86,,-1.39%,+0.30%,+2.91%,+7.15%,+32.69%,70.79,2.14,16.03,14.52,,1.61,,3.00,NYQ,ETN,,,66.26,1946099,72.00,53.51,53.51 - 72.00,ETN
,,,,1377550,,,56.21,+0.63,-0.08,-2.59,-10.46,4.92,,,+0.63 - +0.89%,+0.89%,,USD,71.70,70.77,70.77 - 71.70,,,,9/1/2016,3.48,4.87,3.51B,6.90,1.04,4.53,7.16,,2/7/2017,71.71,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,71.63,,4:02pm,4:02pm - <b>71.63</b>,,,12.83B,,Entergy Corporation Common Stoc,,73.50,70.90,,-1.27,10.00,,-12.74%,+0.89%,-0.11%,-3.49%,+7.38%,71.00,1.26,10.38,15.81,,1.19,,4.57,NYQ,ETR,,,74.22,1023696,82.09,66.71,66.71 - 82.09,ETR
,,,,1730620,,,41.91,-2.43,1.13,30.81,-6.31,50.00,,,-2.43 - -3.43%,-3.43%,,USD,70.89,68.31,68.31 - 70.89,,,,,,,736.15M,1.40,0.33,1.62,3.24,,,67.31,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,68.44,,4:02pm,4:02pm - <b>68.44</b>,,,3.68B,,Envision Healthcare Corporation,,40.90,70.73,,1.08,21.12,,-8.44%,-3.43%,+1.68%,+81.88%,+271.15%,70.87,1.69,48.89,42.25,,1.27,,4.68,NYQ,EVHC,,,37.63,1529487,74.75,18.44,18.44 - 74.75,EVHC
